short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
Edgar Badia,Edgar Badia Guardiola,GK,80,11000000.0,11000.0,31,Elche,La Liga 2
Fidel,Fidel Chaves de la Torre,"LM, CM, CAM",75,3500000.0,11000.0,33,Elche,La Liga 2
Sergio León,Sergio León Limones,ST,73,1500000.0,10000.0,34,Elche,La Liga 2
Clerc,Carlos Clerc Martínez,"LB, CB, LWB",73,2200000.0,9000.0,31,Elche,La Liga 2
Bigas,Pedro Bigas Rigo,CB,73,2000000.0,9000.0,32,Elche,La Liga 2
Óscar Plano,Óscar Plano Pedreño,"LM, RM, CAM",73,2400000.0,9000.0,32,Elche,La Liga 2
Tete Morente,José Antonio Morente Oliva,"RM, LM, RWB",72,2800000.0,8000.0,26,Elche,La Liga 2
Mario Gaspar,Mario Gaspar Pérez Martínez,"RB, CB, RWB",72,1600000.0,8000.0,32,Elche,La Liga 2
Josan,José Antonio Ferrández Pomares,"RB, RM, RWB",72,1200000.0,8000.0,33,Elche,La Liga 2
Raúl Guti,José Raúl Gutiérrez Parejo,"CM, CDM",71,2400000.0,7000.0,26,Elche,La Liga 2
Carreira,Sergio Carreira Vilariño,"RB, RWB, RM",70,3400000.0,10000.0,22,Elche,La Liga 2
L. Blanco,Lautaro Emanuel Blanco,"LB, LM, LWB",70,3000000.0,5000.0,24,Elche,La Liga 2
N. Fernández,Nicolás Ezequiel Fernández Mercau,"LWB, LM, RM",70,3000000.0,5000.0,23,Elche,La Liga 2
Diego González,Diego González Polanco,CB,70,1600000.0,6000.0,28,Elche,La Liga 2
N. Castro,Nicolás Federico Castro,"CAM, CM",69,2800000.0,7000.0,22,Elche,La Liga 2
Aleix Febas,Aleix Febas Pérez,"CM, CAM, CDM",69,1600000.0,5000.0,27,Elche,La Liga 2
Álex Martín,José Alejandro Martín Valerón,CB,68,1700000.0,4000.0,25,Elche,La Liga 2
Salinas,José Salinas Morán,"LB, LWB, LM",67,2200000.0,3000.0,22,Elche,La Liga 2
John Donald,John Nwankwo Chetauya Donald Okeh,"CB, CDM, CM",66,1800000.0,3000.0,22,Elche,La Liga 2
Borja Garcés,Borja Garcés Moreno,ST,66,1700000.0,12000.0,23,Elche,La Liga 2
San Román,Miguel San Román Ferrándiz,GK,66,1000000.0,2000.0,25,Elche,La Liga 2
Cris Salvador,Cristian Salvador González,"CM, CDM",66,850000.0,3000.0,28,Elche,La Liga 2
M. El Ghezouani,Mourad Daoudi El Ghezouani,ST,64,875000.0,3000.0,25,Elche,La Liga 2
Jesús López,Jesús López Soria,GK,60,525000.0,850.0,20,Elche,La Liga 2
