short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
J. David,Jonathan Christian David,ST,81,35500000.0,41000.0,23,Lille,Ligue 1
B. André,Benjamin André,"CDM, CM",79,11500000.0,35000.0,32,Lille,Ligue 1
R. Cabella,Rémy Cabella,"CAM, LM",79,11000000.0,38000.0,33,Lille,Ligue 1
S. Umtiti,Samuel Yves Umtiti,CB,79,14500000.0,37000.0,29,Lille,Ligue 1
L. Chevalier,Lucas Chevalier,GK,78,18500000.0,17000.0,21,Lille,Ligue 1
Ismaily,Ismaily Gonçalves dos Santos,LB,78,7500000.0,32000.0,33,Lille,Ligue 1
A. Gomes,Adilson Angel Abreu de Almeida Gomes,"CAM, CDM",76,15000000.0,26000.0,22,Lille,Ligue 1
Tiago Djaló,Tiago Emanuel Embaló Djaló,CB,76,11000000.0,24000.0,23,Lille,Ligue 1
B. Diakité,Bafodé Diakité,"RB, LB, CB",75,11000000.0,23000.0,22,Lille,Ligue 1
E. Zhegrova,Edon Zhegrova,RM,75,8500000.0,25000.0,24,Lille,Ligue 1
N. Bentaleb,Nabil Bentaleb,"CDM, CM",75,5500000.0,28000.0,28,Lille,Ligue 1
A. Ounas,Adam Mohamed Ounas,"RM, ST",74,5000000.0,27000.0,26,Lille,Ligue 1
A. Zedadka,Akim Zedadka,"RB, RWB",74,3800000.0,26000.0,28,Lille,Ligue 1
G. Gudmundsson,Gabriel Gudmundsson,"LB, LM",73,4500000.0,19000.0,24,Lille,Ligue 1
Alexsandro Ribeiro,Alexsandro Victor Souza Ribeiro,CB,73,4400000.0,19000.0,23,Lille,Ligue 1
Y. Yazıcı,Yusuf Yazıcı,"CF, CAM, RW",73,3800000.0,27000.0,26,Lille,Ligue 1
V. Mannone,Vito Mannone,GK,72,250000.0,11000.0,35,Lille,Ligue 1
Ivan Cavaleiro,Ivan Ricardo Neves Abreu Cavaleiro,"LM, LW, ST",72,2300000.0,23000.0,29,Lille,Ligue 1
L. Yoro,Leny Yoro,"CB, CDM",71,3600000.0,850.0,17,Lille,Ligue 1
Tiago Santos,Tiago Carvalho Santos,RB,71,3900000.0,13000.0,20,Lille,Ligue 1
H. Haraldsson,Hákon Arnar Haraldsson,"CF, LM",70,3900000.0,14000.0,20,Lille,Ligue 1
I. Miramón,Juan Ignacio Miramon,"CDM, CM",70,3300000.0,11000.0,20,Lille,Ligue 1
A. Virginius,Alan Virginius,RM,68,2900000.0,9000.0,20,Lille,Ligue 1
A. Jakubech,Adam Jakubech,GK,68,1300000.0,9000.0,26,Lille,Ligue 1
A. Malouda,Aaron Malouda,CAM,62,1000000.0,700.0,17,Lille,Ligue 1
T. Dago,Trévis Dago,ST,62,925000.0,2000.0,18,Lille,Ligue 1
T. Negrel,Tom Negrel,GK,59,475000.0,2000.0,20,Lille,Ligue 1
L. Olmeta,Lisandru Olmeta,GK,58,500000.0,500.0,17,Lille,Ligue 1
