short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
Y. Carrasco,Yannick Ferreira Carrasco,"LW, LWB",84,41500000.0,69000.0,29,Al Shabab,Pro League
É. Banega,Éver Maximiliano David Banega,"CM, CDM, CAM",79,7000000.0,31000.0,35,Al Shabab,Pro League
R. Saïss,Romain Saïss,CB,78,6500000.0,34000.0,33,Al Shabab,Pro League
G. Cuéllar,Gustavo Leonardo Cuéllar Gallego,CDM,78,12000000.0,34000.0,30,Al Shabab,Pro League
H. Diallo,Habibou Mouhamadou Diallo,ST,78,14500000.0,42000.0,28,Al Shabab,Pro League
Carlos Júnior,Carlos Alberto Carvalho da Silva Júnior,"RW, ST",76,8000000.0,36000.0,27,Al Shabab,Pro League
Kim Seung Gyu,김승규 金承奎,GK,72,1200000.0,17000.0,32,Al Shabab,Pro League
Iago,Iago Azevedo dos Santos,CB,71,1300000.0,19000.0,31,Al Shabab,Pro League
H. Bahebri,Hattan Sultan Bahebri,LW,69,1300000.0,17000.0,30,Al Shabab,Pro League
M. Al Harbi,Moteb Saad Al-Harbi,LB,68,1800000.0,10000.0,23,Al Shabab,Pro League
H. Al Qahtani,Husain Massoud Al Monassar,"CM, CDM",68,1200000.0,14000.0,28,Al Shabab,Pro League
R. Sharahili,Riyadh Sharahili,"CDM, CM",67,850000.0,10000.0,30,Al Shabab,Pro League
F. Al Sagour,Fawaz Al Sagourq,RB,66,900000.0,9000.0,27,Al Shabab,Pro League
M. Adams,Mohammed Adams,"CDM, CM",65,800000.0,8000.0,26,Al Shabab,Pro League
F. Al Qarni,Fawaz Balqassem Al Qarni,GK,65,375000.0,6000.0,31,Al Shabab,Pro League
F. Al Muwallad,Fahad Mosaed Al Muwallad Al-Harbi,"LW, RW, ST",64,600000.0,9000.0,28,Al Shabab,Pro League
H. Al Yami,Hamad Turki Al Tuhayfan Al Yami,"RB, LB",63,925000.0,6000.0,24,Al Shabab,Pro League
N. Al Sharari,Nader Abdullah Al Sharari,"CB, RB",62,450000.0,6000.0,27,Al Shabab,Pro League
M. Kanabah,Majed Omar Kanabah,"CM, CDM",62,375000.0,6000.0,30,Al Shabab,Pro League
A. Al Joui,Abdullah Al Joui,"LW, RW",62,400000.0,7000.0,28,Al Shabab,Pro League
N. Al Saadi,Nawaf Al Saadi,"RW, CAM",60,600000.0,5000.0,22,Al Shabab,Pro League
A. Radif,Abdullah Hadi Radif,ST,58,500000.0,5000.0,20,Al Shabab,Pro League
A. Matuq,Abdullah Matuq Saeed,"RW, ST",56,350000.0,4000.0,20,Al Shabab,Pro League
M. Al Yami,Mohammed Issa Al Yami,"CDM, CB",55,275000.0,3000.0,21,Al Shabab,Pro League
H. Sibyani,Hussain Alsebyani,LB,54,230000.0,4000.0,22,Al Shabab,Pro League
N. Al Bishi,Nasser Mohammed Al Bishi,"CAM, LW",52,180000.0,4000.0,21,Al Shabab,Pro League
H. Al Ghamdi,Hamad Saleh Alghamdi,"CM, CDM, CAM",52,100000.0,4000.0,24,Al Shabab,Pro League
M. Harboush,Mohammed Harboush,RB,51,130000.0,3000.0,20,Al Shabab,Pro League
