short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
Parejo,Daniel Parejo Muñoz,"CM, CDM",86,31500000.0,64000.0,34,Villarreal,La Liga
Gerard Moreno,Gerard Moreno Balagueró,"ST, RM",83,30500000.0,54000.0,31,Villarreal,La Liga
Raúl Albiol,Raúl Albiol Tortajada,CB,81,4600000.0,27000.0,37,Villarreal,La Liga
E. Capoue,Etienne Capoue,"CM, CDM",81,12000000.0,42000.0,34,Villarreal,La Liga
J. Foyth,Juan Marcos Foyth,"RB, CB, CDM",80,29000000.0,34000.0,25,Villarreal,La Liga
F. Coquelin,Francis Coquelin,"CM, LM, RM",80,16500000.0,39000.0,32,Villarreal,La Liga
Yeremy Pino,Yeremy Jesús Pino Santos,"LM, RM, ST",79,38500000.0,27000.0,20,Villarreal,La Liga
A. Sørloth,Alexander Sørloth,ST,79,20500000.0,40000.0,27,Villarreal,La Liga
Morales,José Luis Morales Nogales,"ST, LM",79,7500000.0,31000.0,35,Villarreal,La Liga
Santi Comesaña,Santiago Comesaña Veiga,"CDM, CM",78,17500000.0,31000.0,26,Villarreal,La Liga
Pedraza,Alfonso Pedraza Sag,LB,78,15000000.0,31000.0,27,Villarreal,La Liga
Pepe Reina,José Manuel Reina Páez,GK,77,1200000.0,14000.0,40,Villarreal,La Liga
Manu Trigueros,Manuel Trigueros Muñoz,"CM, LM",77,8500000.0,31000.0,31,Villarreal,La Liga
Álex Baena,Alejandro Baena Rodríguez,"CM, LM",76,15000000.0,22000.0,21,Villarreal,La Liga
A. Mandi,Aïssa Mandi,"CB, RB",76,5000000.0,27000.0,31,Villarreal,La Liga
Alberto Moreno,Alberto Moreno Pérez,"LB, LM",76,6500000.0,27000.0,30,Villarreal,La Liga
Denis Suárez,Denis Suárez Fernández,"CM, CAM, CDM",75,5500000.0,29000.0,29,Villarreal,La Liga
Terrats,Ramón Terrats Espacio,"CM, CDM, CB",74,8500000.0,23000.0,22,Villarreal,La Liga
B. Brereton Díaz,Benjamin Anthony Brereton Díaz,"LM, ST",74,6500000.0,23000.0,24,Villarreal,La Liga
Kiko Femenía,Francisco Femenía Far,"RB, RWB",74,2900000.0,24000.0,32,Villarreal,La Liga
M. Gabbia,Matteo Gabbia,CB,73,5500000.0,33000.0,23,Villarreal,La Liga
Jorge Cuenca,Jorge Cuenca Barreno,CB,73,4400000.0,19000.0,23,Villarreal,La Liga
F. Jörgensen,Filip Jörgensen,GK,72,4100000.0,10000.0,21,Villarreal,La Liga
Ilias,Ilias Akhomach Chakkour,"RW, CM",71,4000000.0,12000.0,19,Villarreal,La Liga
Kike Bartual,Enrique Bartual González,GK,61,650000.0,2000.0,21,Villarreal,La Liga
