short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
S. Şahin-Radlinger,Samuel Şahin-Radlinger,GK,71,1200000.0,8000.0,30,Almere City,Eredivisie
S. Floranus,Sherel Floranus,"RB, LB",68,1700000.0,3000.0,24,Almere City,Eredivisie
Y. Cathline,Yoann Cathline,"LW, CAM",67,2500000.0,7000.0,20,Almere City,Eredivisie
L. Mbe Soh,Loïc Mbe Soh,CB,67,2100000.0,15000.0,22,Almere City,Eredivisie
P. Koopmeiners,Peer Koopmeiners,"CDM, CM",66,1800000.0,3000.0,23,Almere City,Eredivisie
Y. Kitala,Yann Kitala,ST,66,1200000.0,6000.0,25,Almere City,Eredivisie
R. van La Parra,Rajiv van La Parra,"LW, RW",66,675000.0,3000.0,32,Almere City,Eredivisie
L. Duijvestijn,Lance Duijvestijn,"CAM, CM",65,1100000.0,2000.0,24,Almere City,Eredivisie
D. van Bruggen,Damian van Bruggen,CB,65,750000.0,2000.0,27,Almere City,Eredivisie
D. Post,Danny Post,CDM,65,240000.0,2000.0,34,Almere City,Eredivisie
Álvaro Peña,Álvaro Peña Herrero,"CM, CDM, CAM",65,575000.0,2000.0,31,Almere City,Eredivisie
H. Akujobi,Hamdi Akujobi,RB,64,875000.0,2000.0,23,Almere City,Eredivisie
Manel Royo,Manel Royo Castell,"LB, CB",64,525000.0,2000.0,29,Almere City,Eredivisie
T. Barbet,Théo Barbet,CB,63,1000000.0,1000.0,22,Almere City,Eredivisie
Pascu,José Pascual Alba Seva,"CM, CAM, RW",63,1100000.0,1000.0,23,Almere City,Eredivisie
B. van Hoeven,Bradly van Hoeven,"RW, LW",63,975000.0,2000.0,23,Almere City,Eredivisie
N. Bakker,Nordin Bakker,GK,63,550000.0,1000.0,25,Almere City,Eredivisie
T. Robinet,Thomas Robinet,ST,63,575000.0,2000.0,26,Almere City,Eredivisie
J. Jacobs,Joey Jacobs,"CB, RB",62,825000.0,1000.0,23,Almere City,Eredivisie
S. Resink,Stije Resink,"CM, CDM",62,875000.0,1000.0,20,Almere City,Eredivisie
C. Mamengi,Christopher Emanuel Mamengi,CB,62,825000.0,1000.0,22,Almere City,Eredivisie
M. Corryn,Milan Corryn,"RW, CAM",62,575000.0,1000.0,24,Almere City,Eredivisie
J. van de Kamp,Jochem van de Kamp,"CM, CAM",60,575000.0,750.0,19,Almere City,Eredivisie
K. Hansen,Kornelius Normann Hansen,"ST, LW, RW",60,550000.0,1000.0,22,Almere City,Eredivisie
F. Mattoir,Faïz Mattoir,"LW, RW",60,500000.0,1000.0,22,Almere City,Eredivisie
J. Puriël,Jeffry Puriël,LW,59,500000.0,1000.0,20,Almere City,Eredivisie
M. Esajas,Marcelencio Esajas,"CM, CDM",58,450000.0,950.0,21,Almere City,Eredivisie
S. Keller,Stijn Keller,GK,58,350000.0,800.0,23,Almere City,Eredivisie
J. van der Wilt,Joël van der Wilt,GK,56,300000.0,500.0,19,Almere City,Eredivisie
