short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
J. Earl,Josh Earl,"CB, LB",67,1300000.0,3000.0,24,Fleetwood Town,League One
S. Rooney,Shaun Antony Rooney,"RB, RWB",67,1100000.0,4000.0,26,Fleetwood Town,League One
D. Mayor,Daniel John Mayor,"LM, LW, CM",67,800000.0,4000.0,32,Fleetwood Town,League One
T. Nsiala,Aristote Nsiala,CB,66,575000.0,3000.0,31,Fleetwood Town,League One
J. Vela,Joshua James Vela,"CM, CDM",66,825000.0,4000.0,29,Fleetwood Town,League One
J. Lynch,Jay Anthony Lynch,GK,66,575000.0,3000.0,30,Fleetwood Town,League One
J. Marriott,Jack Marriott,ST,66,875000.0,4000.0,28,Fleetwood Town,League One
B. Wiredu,Brendan Nana Sarpong-Wiredu,"CB, CDM, CM",65,975000.0,2000.0,23,Fleetwood Town,League One
X. Simons,Xavier Simons,"CDM, CM, RB",64,1500000.0,3000.0,20,Fleetwood Town,League One
A. Montgomery,Adam Montgomery,"LB, LWB",64,1200000.0,7000.0,20,Fleetwood Town,League One
R. Broom,Ryan James Broom,"CM, RWB",64,625000.0,3000.0,26,Fleetwood Town,League One
K. Tshimanga,Kabongo Tshimanga,ST,63,650000.0,3000.0,25,Fleetwood Town,League One
J. Stockley,Jayden Connor Stockley,ST,63,475000.0,3000.0,29,Fleetwood Town,League One
P. Omochere,Promise Omochere,"RM, ST",62,900000.0,2000.0,22,Fleetwood Town,League One
H. Holgate,Harrison James Holgate,CB,62,575000.0,2000.0,23,Fleetwood Town,League One
S. Robertson,Scott Robertson,"CM, CDM",61,725000.0,1000.0,21,Fleetwood Town,League One
P. Patterson,Phoenix Patterson,"LM, LWB",61,675000.0,2000.0,22,Fleetwood Town,League One
B. Lawal,Bosun Lawal,CB,60,600000.0,5000.0,20,Fleetwood Town,League One
C. Hayes,Cian Hayes,"LM, LW",60,550000.0,1000.0,20,Fleetwood Town,League One
C. Johnston,Carl Robert Johnston,"RB, LB, RWB",59,425000.0,1000.0,21,Fleetwood Town,League One
H. Macadam,Harvey Macadam,"CM, RM",59,325000.0,2000.0,22,Fleetwood Town,League One
M. Asamoah,Maleace Asamoah,"ST, RM",57,375000.0,2000.0,20,Fleetwood Town,League One
C. Dolan,Callum Dolan,"CAM, RM",57,275000.0,2000.0,22,Fleetwood Town,League One
Junior Quitirna,Armando Quitirna Junior,"RM, CAM",56,275000.0,2000.0,23,Fleetwood Town,League One
R. Graydon,Ryan Graydon,"RM, LM, ST",56,220000.0,2000.0,24,Fleetwood Town,League One
S. McMullan,Stephen McMullan,GK,55,250000.0,500.0,18,Fleetwood Town,League One
T. Williams,Theo Williams,"RM, ST, RB",53,200000.0,1000.0,19,Fleetwood Town,League One
C. Teale,Connor Teale,CB,52,180000.0,1000.0,20,Fleetwood Town,League One
