short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
Jordi Masip,Jordi Masip López,GK,77,1800000.0,10000.0,34,Real Valladolid,La Liga 2
Joni Montiel,Jonathan Montiel Caballero,"CAM, ST, CM",75,8500000.0,17000.0,24,Real Valladolid,La Liga 2
Javi Sánchez,Javier Sánchez de Felipe,CB,75,7500000.0,11000.0,26,Real Valladolid,La Liga 2
Kenedy,Robert Kenedy Nunes do Nascimento,"LM, RM, ST",75,6000000.0,12000.0,27,Real Valladolid,La Liga 2
Monchu,Ramón Rodríguez Jiménez,"CM, CDM",74,6500000.0,10000.0,23,Real Valladolid,La Liga 2
Escudero,Sergio Escudero Palomo,"LB, LM",74,2200000.0,10000.0,33,Real Valladolid,La Liga 2
Iván Sánchez,Iván Sánchez Aguayo,"RM, CM, CAM",73,2900000.0,10000.0,30,Real Valladolid,La Liga 2
De La Hoz,César De La Hoz López,"CDM, CB",72,1600000.0,8000.0,31,Real Valladolid,La Liga 2
Luis Pérez,Luis Jesús Pérez Maqueda,"RB, RWB",72,2100000.0,9000.0,28,Real Valladolid,La Liga 2
Marcos André,Marcos André de Sousa Mendonça,ST,71,2400000.0,9000.0,26,Real Valladolid,La Liga 2
M. Sylla,Mamadou Sylla Diallo,"ST, RM, LM",71,1900000.0,9000.0,29,Real Valladolid,La Liga 2
Anuar,Anuar Mohamed Tuhami,"CM, CAM, LM",71,1900000.0,8000.0,28,Real Valladolid,La Liga 2
Meseguer,Víctor Andrés Meseguer Cavas,"CDM, CM",70,3300000.0,9000.0,24,Real Valladolid,La Liga 2
John,John Victor Maciel Furtado,GK,70,1600000.0,5000.0,27,Real Valladolid,La Liga 2
M. Malsa,Mickaël Ramon Malsa,"CDM, CM",70,1600000.0,6000.0,27,Real Valladolid,La Liga 2
Gustavo Henrique,Gustavo Henrique Vernes,CB,70,1300000.0,6000.0,30,Real Valladolid,La Liga 2
F. Boyomo,Flavien-Enzo Boyomo,"CB, RB",69,3200000.0,4000.0,21,Real Valladolid,La Liga 2
Lucas Rosa,Lucas Oliveira Rosa,"RB, RM, LB",68,2600000.0,4000.0,23,Real Valladolid,La Liga 2
S. Jurić,Stanko Jurić,"CDM, CM",68,1400000.0,2000.0,26,Real Valladolid,La Liga 2
Raúl Moro,Raúl Moro Prescoli,"LM, RM, LW",67,2200000.0,11000.0,20,Real Valladolid,La Liga 2
Cédric,Iván Cédric Bikoue,ST,66,1900000.0,3000.0,21,Real Valladolid,La Liga 2
Garriel,Iván Garriel Múñoz,"LB, LWB",65,1700000.0,800.0,18,Real Valladolid,La Liga 2
David Torres,David Torres Ortiz,CB,65,1600000.0,2000.0,20,Real Valladolid,La Liga 2
Quintana,Alberto Miguel Quintana Moreno,"CDM, CB",65,1500000.0,2000.0,21,Real Valladolid,La Liga 2
B. Akinsola,Babatunde Akinsola,"RM, LM",65,1600000.0,2000.0,20,Real Valladolid,La Liga 2
Chuki,Iván San José Cantalejo,"CAM, CM",64,1400000.0,2000.0,19,Real Valladolid,La Liga 2
Arnau Rafús,Arnau Rafús Aulet,GK,63,900000.0,1000.0,20,Real Valladolid,La Liga 2
Manu Pozo,Manuel Pozo Guerrero,"LM, RM",62,900000.0,2000.0,21,Real Valladolid,La Liga 2
Salazar,Israel Salazar Píriz,ST,60,600000.0,2000.0,20,Real Valladolid,La Liga 2
