short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
Daniel Figueira,Daniel Alexis Leite Figueira,GK,74,5500000.0,5000.0,24,Estoril,Liga Portugal
Bernardo Vital,Bernardo Maria Morais Cardoso Vital,CB,72,3400000.0,6000.0,22,Estoril,Liga Portugal
E. Mangala,Eliaquim Mangala,CB,72,1500000.0,6000.0,32,Estoril,Liga Portugal
E. Cabaco,Erick Cathriel Cabaco Almada,CB,71,1900000.0,6000.0,28,Estoril,Liga Portugal
Cassiano,Cassiano Dias Moreira,"ST, RW, CAM",71,900000.0,7000.0,34,Estoril,Liga Portugal
R. Guitane,Rafik Guitane,"RW, RM, CM",70,2400000.0,5000.0,24,Estoril,Liga Portugal
Rodrigo Martins,Rodrigo Miguel Forte Paes Martins,"LW, LM, RM",70,2200000.0,5000.0,24,Estoril,Liga Portugal
Marcelo Carné,Marcelo H. Passos Carné,GK,70,525000.0,4000.0,33,Estoril,Liga Portugal
Alex Soares,Alexandre Miguel Barros Soares,"CM, CDM",70,1300000.0,5000.0,32,Estoril,Liga Portugal
Pedro Álvaro,Pedro Miguel Costa Álvaro,"CB, CDM",69,2000000.0,4000.0,23,Estoril,Liga Portugal
Mateus Fernandes,Mateus Gonçalo Espanha Fernandes,"CM, CAM",68,2800000.0,2000.0,18,Estoril,Liga Portugal
Rodrigo Gomes,Rodrigo Martins Gomes,"LW, LM, CAM",68,2900000.0,4000.0,19,Estoril,Liga Portugal
K. Koindredi,Koba Leïn Koindredi,"CM, CAM, LM",68,3000000.0,9000.0,21,Estoril,Liga Portugal
Tiago Araújo,Tiago Filipe Alves Araújo,"LB, LM, LW",68,2600000.0,3000.0,22,Estoril,Liga Portugal
M. Ndiaye,Mor Ndiaye,"CDM, CM",67,2200000.0,2000.0,22,Estoril,Liga Portugal
A. Marqués,Alejandro José Marqués Méndez,ST,67,2300000.0,3000.0,22,Estoril,Liga Portugal
J. Holsgrove,Jordan Holsgrove,"CM, CAM, CDM",67,2000000.0,3000.0,23,Estoril,Liga Portugal
Heriberto Tavares,Heriberto Moreno Borges Tavares,"RW, RM, ST",67,1200000.0,4000.0,26,Estoril,Liga Portugal
João Carlos,João Carlos Cardoso Santo,ST,67,1000000.0,4000.0,28,Estoril,Liga Portugal
João Marques,João Miguel Vieira Freitas Silva Marques,"CAM, LW, CM",66,2100000.0,2000.0,21,Estoril,Liga Portugal
H. Sy,Harouna Sy,"LB, LWB, LM",66,825000.0,2000.0,27,Estoril,Liga Portugal
Volnei Feltes,Volnei Feltes,"CB, RB",65,1500000.0,2000.0,23,Estoril,Liga Portugal
Raúl Parra,Raúl Parra Artal,"RB, RWB",65,1500000.0,2000.0,23,Estoril,Liga Portugal
Y. Bamidele,Bamidele Isa Yusuf,LW,65,1600000.0,2000.0,22,Estoril,Liga Portugal
I. Pavlic,Ivan Pavlic,"CAM, CM, CDM",64,1400000.0,2000.0,21,Estoril,Liga Portugal
F. Dicke,Finn Jesper Dicke,"CDM, CM, CB",64,1200000.0,550.0,18,Estoril,Liga Portugal
Wagner Pina,Wagner Fabrício Cardoso de Pina,"RB, CM, CDM",62,825000.0,1000.0,20,Estoril,Liga Portugal
Rodrigo Ramos,Rodrigo Silva Ramos,"CF, LW, ST",62,875000.0,1000.0,19,Estoril,Liga Portugal
Ricardo Fernandes,Ricardo Fernandes,"LB, LWB",60,525000.0,950.0,20,Estoril,Liga Portugal
Diogo Dias,Diogo Alexandre Aranha Dias,GK,59,425000.0,700.0,20,Estoril,Liga Portugal
