short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
M. Di Gregorio,Michele Di Gregorio,GK,79,19000000.0,38000.0,25,Monza,Serie A
P. Ciurria,Patrick Ciurria,RM,79,17500000.0,57000.0,28,Monza,Serie A
M. Pessina,Matteo Pessina,"CAM, CM, CF",78,18500000.0,50000.0,26,Monza,Serie A
D. D'Ambrosio,Danilo D'Ambrosio,CB,77,3400000.0,43000.0,34,Monza,Serie A
G. Caprari,Gianluca Caprari,CF,77,10500000.0,53000.0,29,Monza,Serie A
Pablo Marí,Pablo Marí Villar,CB,76,6500000.0,42000.0,29,Monza,Serie A
J. Akpa Akpro,Jean-Daniel Dave Lewis Akpa Akpro,CM,75,5500000.0,40000.0,30,Monza,Serie A
A. Colpani,Andrea Colpani,"CM, CAM, CF",74,8500000.0,34000.0,24,Monza,Serie A
S. Birindelli,Samuele Birindelli,"RWB, RM, RB",74,6000000.0,30000.0,23,Monza,Serie A
Dany Mota,Dany Mota Carvalho,"ST, CF",74,5500000.0,40000.0,25,Monza,Serie A
L. Caldirola,Luca Caldirola,CB,74,2700000.0,35000.0,32,Monza,Serie A
R. Gagliardini,Roberto Gagliardini,"CDM, CM",74,3600000.0,37000.0,29,Monza,Serie A
A. Izzo,Armando Izzo,CB,74,2900000.0,35000.0,31,Monza,Serie A
Pedro Pereira,Pedro Miguel Almeida Lopes Pereira,"RWB, RM, RB",73,4200000.0,31000.0,25,Monza,Serie A
G. Kyriakopoulos,Giorgos Kyriakopoulos,"LWB, LM, LB",73,3200000.0,13000.0,27,Monza,Serie A
L. Colombo,Lorenzo Colombo,ST,72,5500000.0,31000.0,21,Monza,Serie A
José Machín,José Ndong Machín Dicombo,CM,72,2700000.0,31000.0,26,Monza,Serie A
A. Carboni,Andrea Carboni,CB,70,3300000.0,19000.0,22,Monza,Serie A
M. Marić,Mirko Marić,ST,69,1400000.0,23000.0,28,Monza,Serie A
S. Gori,Stefano Gori,GK,67,875000.0,11000.0,27,Monza,Serie A
E. Lamanna,Eugenio Lamanna,GK,66,275000.0,9000.0,33,Monza,Serie A
S. Vignato,Samuele Vignato,"CF, ST",65,1900000.0,7000.0,19,Monza,Serie A
G. Cittadini,Giorgio Cittadini,CB,65,1700000.0,7000.0,21,Monza,Serie A
D. Bettella,Davide Bettella,CB,65,1500000.0,9000.0,23,Monza,Serie A
F. Carboni,Franco Ezequiel Carboni,"LWB, LM, LB",64,1300000.0,9000.0,20,Monza,Serie A
W. Bondo,Warren Bondo,"CM, RM",63,1200000.0,5000.0,19,Monza,Serie A
A. Sorrentino,Alessandro Sorrentino,GK,63,1000000.0,4000.0,21,Monza,Serie A
V. Carboni,Valentín Carboni,"CAM, ST",60,775000.0,3000.0,18,Monza,Serie A
