short_name,long_name,player_positions,overall,value_eur,wage_eur,age,club_name,league_name
A. Sâyoud,Amir Sâyoud,"RM, RW, CAM",74,3300000.0,18000.0,32,Al Raed,Pro League
M. Normann,Mathias Antonsen Normann,"CDM, CM",73,3100000.0,15000.0,27,Al Raed,Pro League
Júlio Tavares,Júlio Carolino Tavares,ST,72,1100000.0,16000.0,34,Al Raed,Pro League
M. Fouzair,Mohamed Fouzair,"RM, RW, CF",72,1900000.0,15000.0,31,Al Raed,Pro League
K. El Berkaoui,Karim El Berkaoui,"ST, LW, CF",72,2400000.0,17000.0,28,Al Raed,Pro League
Pablo Santos,Pablo Renan dos Santos,CB,71,1300000.0,12000.0,31,Al Raed,Pro League
O. Gonzalez,Oumar Gonzalez,CB,70,2100000.0,10000.0,25,Al Raed,Pro League
André Moreira,André Campos Moreira,GK,70,1700000.0,8000.0,27,Al Raed,Pro League
M. Loum,Mamadou Loum N,"CDM, CM",68,1300000.0,5000.0,26,Al Raed,Pro League
M. Al Dawsari,Mohammed Al Dawsari,"RB, RM",64,1100000.0,4000.0,23,Al Raed,Pro League
A. Al Fahad,Abdullah Al Fahad,CB,63,400000.0,4000.0,29,Al Raed,Pro League
R. Al Ghamdi,Rayed Abdullah Al-Ghamdi,ST,62,400000.0,4000.0,29,Al Raed,Pro League
A. Al Ruhaili,Ahmad Ali Saleem Al Rehaili Al Harbi,GK,60,230000.0,2000.0,28,Al Raed,Pro League
H. Al Jayzani,Hamad Sulaiman Al Jayzani,RB,60,210000.0,3000.0,30,Al Raed,Pro League
A. Majrashi,Abdullah Yahya Majrashi,"CDM, CM",59,300000.0,3000.0,25,Al Raed,Pro League
N. Hazazi,Nayef Abdullah Hazazi,"CDM, CM",59,190000.0,3000.0,30,Al Raed,Pro League
M. Al Bishi,Mansor Faiez Al-Beshe,"CM, CAM",58,450000.0,3000.0,23,Al Raed,Pro League
Y. Sunbul,Yahya Sunbul Mubarak,"RM, LM, RB",58,275000.0,3000.0,25,Al Raed,Pro League
F. Al Ghamdi,Firas Al Ghamdi,"RM, CAM",55,250000.0,3000.0,23,Al Raed,Pro League
K. Al Subaie,Khaled Al Subaie,LB,55,180000.0,2000.0,23,Al Raed,Pro League
M. Al Rajih,Mubarak Abdul Rahman Al Rajeh,CB,54,240000.0,1000.0,19,Al Raed,Pro League
N. Al Hadhood,Nasser Maje Hadhood,"CDM, CM",54,250000.0,3000.0,21,Al Raed,Pro League
B. Wahishi,Bandar Wahishi,"CB, RB",53,200000.0,2000.0,21,Al Raed,Pro League
M. Sanyor,Meshari Sanyor,GK,52,170000.0,1000.0,21,Al Raed,Pro League
A. Al Qahtani,Abdullah Al Qahtani,RB,52,170000.0,2000.0,21,Al Raed,Pro League
R. Al Dawsari,Rakan Al Dawsari,ST,52,180000.0,2000.0,21,Al Raed,Pro League
M. Al Hurayji,Mutlaq Eid Al Hurayji,GK,51,110000.0,2000.0,23,Al Raed,Pro League
A. Al Zahrani,Anas Al Zahrani,CAM,50,110000.0,2000.0,19,Al Raed,Pro League
F. Abdulrazzaq,Faisal Abdulrazzaq,LB,50,100000.0,700.0,18,Al Raed,Pro League
O. Al Kuraidees,Omar Fahad Al Kreidi,CM,49,100000.0,2000.0,21,Al Raed,Pro League
